username,video_id,creator,favourites
greenpeaceusa,7361806793925856554,khorapika,9775
greenpeaceusa,7464982084054994206,katelin.levy,7
greenpeaceusa,7429821431057222943,earthjustice,5218
greenpeaceusa,7353360520805829934,pattiegonia,82323
greenpeaceusa,7358128127622647083,pattiegonia,41213
greenpeaceusa,7221213880268180741,jessicaoutofthecloset,49137
greenpeaceusa,7457653741924240686,kcalnews,21134
greenpeaceusa,7410507970926234922,carissaandclimate,4
greenpeaceusa,7377330284557028641,greenpeaceuk,1
sustainablefashionfriend,7303637692057734442,tiktoksbyalexa,8538
sustainablefashionfriend,7268741917997796640,triggeredbymytakes,2479
sustainablefashionfriend,7312616929229868330,metmuseum,49279
gittemary,7450943010281508118,dolorestemirova,25622
gittemary,7448771055147060522,tawakulsabr,34569
gittemary,7449447139148631328,tradesunioncongress,83591
gittemary,7458750515556404511,funkyfrogbait,32966
gittemary,7470289635298610463,kriss_red22,6591
gittemary,7461163413352369454,jaxwritessongs,262749
gittemary,7463304315730742574,appreciationforyourlife,57258
gittemary,7459569063770000671,charlotteparler,40605
gittemary,7467635373808651551,nytopinion,132140
gittemary,7450376412206288134,toasty.tomato.sandwich,33821
gittemary,7457664491665231135,madihart_soccer,5800
gittemary,7473149593262312726,selfacceptancewithjess,18628
gittemary,7462434529949732142,dailymail,83893
gittemary,7454541696056020257,metrouk,45494
gittemary,7459453199511014678,usa.mom.in.germany,8405
gittemary,7452835942877891870,allie_202_,6558
gittemary,7456067727942241541,cntrtnr,6395
gittemary,7465373828995124522,zachary.rants,6971
dr_gilbz,7160403595098115333,earthtopia,6
dr_gilbz,7283434178757086497,c4news,12
samiahurstmajno,7472832762270043425,icrc,31
samiahurstmajno,7473921307521109294,elizangelatavares881,3601
samiahurstmajno,7472919825115811102,stephaniehson,3002
samiahurstmajno,7474704772755492126,allie_202_,745
samiahurstmajno,7475002802440375585,icrc,2
samiahurstmajno,7466485338026921238,europeanparliament,692
samiahurstmajno,7469851825122856225,philosophybreak,17
samiahurstmajno,7466515230814752031,laughterinlight,26
samiahurstmajno,7468458846642621726,ohhthatsrich,5497
samiahurstmajno,7465282642632510753,icrc,20
samiahurstmajno,7466640328435518751,stuarth2o,1361
samiahurstmajno,7464654234328288555,mrs.frazzled,1780
samiahurstmajno,7470584355346238742,jujuliagracep,1961
samiahurstmajno,7473898236651064598,swissinfo.ch,14
samiahurstmajno,7465686584243899680,icrc,13
samiahurstmajno,7466543229958212906,ileana.justine,62478
samiahurstmajno,7466107707582434582,swissinfo.ch,26
samiahurstmajno,7467189545361034529,icrc,13
samiahurstmajno,7466148894095740203,bernie,353570
ausconservation,7204985175623601410,tvsbajo,961
ausconservation,7272932905733590290,theclimatecouncil,11
ausconservation,7438417479245761810,tvsbajo,3
ausconservation,7275592681894481160,theclimatecouncil,2
ausconservation,7353892786044734728,movebeyondcoal,1
ausconservation,7265942157771443458,unsw,754
ausconservation,7348692998034672904,unsw,150
ausconservation,7140510337769475329,unsw,668
progressntwrk,7376402523382451498,scishow,7715
progressntwrk,7208959866751208750,cleoabram,10981
progressntwrk,7319692895382932778,ianisfun,5191
progressntwrk,7342959356994014506,washingtonpost,269
progressntwrk,7362972748538498350,ianisfun,40889
progressntwrk,7206891951415659781,hankgreen1,1614
progressntwrk,7351432483138784554,chilli.app,16805
progressntwrk,7402991682074987822,freethinkmedia,3980
progressntwrk,7354947101371026721,hankgreen1,17290
progressntwrk,7429677288624491808,maxfostercnn,374
progressntwrk,7431650210603879712,nasa.curiosity,662513
progressntwrk,7261043006919298330,hankgreen1,3315
progressntwrk,7203022693338303786,notjimmymaio,18772
progressntwrk,7407564110780550432,nasa.curiosity,29161
progressntwrk,7444222408506101023,jacobsimonsays,493
progressntwrk,7422422615828008223,petersbrainfolds,4535
progressntwrk,7459426753853934878,hankgreen1,374
progressntwrk,7417547583918312737,james_stew,29
progressntwrk,7437505924614475040,eeb_europe,5472
progressntwrk,7280628974747782443,literallyjohngreen,479
greatsouthernreef,7255436701630336299,conservationorg,5
greatsouthernreef,7211496869271227649,wattle_media,6
greatsouthernreef,7355388538118081800,mrsamcotton,295
theoceancleanup,7228864336985328922,maersk_official,3686
theoceancleanup,7198276400028077355,teamseas,2
theoceancleanup,7224205579424664875,nowthisearth,16
girlplusenvironment,7314784007311363358,_diamondciara,2
girlplusenvironment,7259771409759571242,highfunctioningblkgirls,6
girlplusenvironment,7219638357909867822,action4climate,1
greenpeace.de,7165144157340667141,diemilitanteveganerin3,60772
greenpeace.de,7355756772709125384,greenpeace_international,7
greenpeace.de,7407510433361431841,wierandomjonas,3
greenpeace.de,7145409277006449926,wwf_deutschland,7
greenpeace.de,7406979382251752736,fabiangrischkat,330
greenpeace.de,7179271489277938949,lara.hulo,22174
greenpeace.de,7392800915054529793,greenpeace_international,4
greenpeace.de,7423775102858284320,campact.de,11
greenpeace.de,7335476768381472042,sinadeinert,2849
greenpeace.de,7346259773224013088,louisaschneider.info,19
greenpeace.de,7375435119353449761,greenpeaceat,4
greenpeace.de,7364402935603711264,luisamneubauer,578
greenpeace.de,7467844637399518466,bgirljilou,3
greenpeace.de,7383899868261010689,greenpeace_international,2
greenpeace.de,7457931314205920545,greenpeaceuk,213
greenpeace.de,7388137083040288032,foodwatch.de,0
greenpeace.de,7473079424229969174,jokowinterscheidt,15599
greenpeace.de,7420117591982755105,jacobcollier,28805
greenpeaceafrica,7195095012089318702,igreenscreenthings,64697
commons.earth,7311447633313140010,itskatiesanders,22
commons.earth,7268043896343629088,save.our.life,2
commons.earth,7386905203511004459,secondnatureearth,652
commons.earth,7301724299633691950,thewell.agency,2
commons.earth,7364382401298058503,simpleenvironmentalist,5
commons.earth,7387225541809671466,secondnatureearth,31
commons.earth,7438368602169937198,newlifestyleabb,5
commons.earth,7310734830600457518,ecoemilyl,3
commons.earth,7310331083529375022,jaynagloverpz,17
commons.earth,7368567369645559083,earthshot13,1
commons.earth,7297255722063088938,thewell.agency,3
commons.earth,7301832159650811182,chelsychristina,119
commons.earth,7307612307159387424,final.retreat,19703
commons.earth,7315078202500599070,americanroadtrips,3
commons.earth,7361914772750699783,simpleenvironmentalist,3
commons.earth,7315110629075995947,amberblaskitravels,7
commons.earth,7314764254639410474,beachbumblaine,778
commons.earth,7269898509594348846,carissaandclimate,24
commons.earth,7387090178030062891,secondnatureearth,66
commons.earth,7377893262033505582,clarapitsker,10
bloombergopinion,7393048795887455530,opinioncharts,3
bloombergopinion,7434203077617601838,opinioncharts,5
bloombergopinion,7459456779479452958,opinioncharts,2
bloombergopinion,7439396513626737963,opinioncharts,3
bloombergopinion,7426840112366914858,opinioncharts,11
bloombergopinion,7464625367987375391,opinioncharts,83
bloombergopinion,7433481564883029294,opinioncharts,61
bloombergopinion,7391914190929169707,opinioncharts,399
bloombergopinion,7429438686082862382,opinioncharts,34
bloombergopinion,7382943035702693163,opinioncharts,34
bloombergopinion,7431931105755909419,opinioncharts,548
bloombergopinion,7433946240418680107,opinioncharts,3517
bloombergopinion,7428227462678531370,opinioncharts,4
bloombergopinion,7421595865560796459,opinioncharts,11
bloombergopinion,7436809284618325291,opinioncharts,2
bloombergopinion,7423869561889377578,opinioncharts,25
bloombergopinion,7449032120112057630,opinioncharts,3
bloombergopinion,7444628521126858014,opinioncharts,8
bloombergopinion,7435029538788183342,opinioncharts,4
bloombergopinion,7446882163452136734,markgongloff,0
kurz_gesagt,7249797441090866437,itzgegetv,20
greenpeaceph,7299726549014629638,spot.ph,4
motherjonesmag,7410460756212321566,katmabu,2522
motherjonesmag,7358195209462730026,tadstoermer,68
motherjonesmag,7421395501175573790,joyreidofficial,3738
motherjonesmag,7297666104443407658,kelscruss,28
motherjonesmag,7366687408005483822,magnoliapics,8945
motherjonesmag,7317726641231301930,kelscruss,170
motherjonesmag,7319504746765929774,underthedesknews,3039
motherjonesmag,7308126018798144810,kelscruss,32
motherjonesmag,7301051464003112238,juliametraux,0
motherjonesmag,7403113857733889311,tizzyent,1256
ecosia,7260305087405362438,janegoodallcl,127
greenpeaceap,7327555289082023175,theclimatecouncil,3
greenpeaceap,7383682813813345542,greenpeace_international,1
greenpeaceap,7358128127622647083,pattiegonia,41213
greenpeaceap,7348629084345290002,greenpeace_international,1
greenpeaceap,7387304292996123922,greenpeace_international,6
greenpeaceap,7365778679080717585,greenpeace_international,9
greenpeaceap,7471497932538187038,apathunbounded,18358
greenpeaceap,7457722674710695186,greenpeace_international,8
greenpeaceap,7431858370061061394,greenpeace_international,21
greenpeaceap,7442240710964727047,amberofthesea,10
greenpeaceap,7350404303833664773,greenpeace_international,0
greenpeaceap,7382586364539276551,greenpeace_international,1
greenpeaceap,7350941779576802568,greenpeace_international,41
greenpeaceap,7443229097389575431,amberofthesea,4
greenpeaceap,7376957618381671712,greenpeaceuk,0
greenpeaceap,7435543803135577351,greenpeace_international,4
greenpeaceap,7459582626190462215,amberofthesea,7
greenpeaceap,7465573180560788744,greenpeace_international,4
greenpeaceap,7356630028693540097,greenpeace_international,1
greenpeaceap,7346455690782756103,greenpeace_international,4
debtforclimate,7138472834803928366,extinction.rebellion.dc,3
debtforclimate,7465022980729474336,debtjustice,5
projectplanetaus,7417905567525571870,more.monaee,148936
projectplanetaus,7458766511772028191,tedtoks,4788
projectplanetaus,7443192060829584662,sonotroppoannoiato,7771
projectplanetaus,7444222408506101023,jacobsimonsays,493
projectplanetaus,7451508402091511086,parismwendwa,4080
projectplanetaus,7089632855889890562,guardianaustralia,2169
projectplanetaus,7460698107987184926,hellokae,33885
projectplanetaus,7473740846555303174,buildaballot,6
projectplanetaus,7457705362070736171,nikpollina,135598
projectplanetaus,7436591295264591135,tacobelllargenachofry,90863
projectplanetaus,7456447851816766725,notcarurosu,4603
projectplanetaus,7441466592380112136,electrify_this,9895
projectplanetaus,7450019558821317896,guardianaustralia,2624
projectplanetaus,7443962607557561630,relauren,54
projectplanetaus,7462570410161311006,nothankufriend,22280
projectplanetaus,7458333082060623150,teaganjane0,21483
projectplanetaus,7466588498057874695,maggie_zhou,46
projectplanetaus,7446276709105601800,johnapabon,668
projectplanetaus,7465128637075868935,princessenigma,124
chilli.app,7353723059976588586,ouryouth4theclimate,4711
chilli.app,7358878485219167521,dougmcneall,4384
chilli.app,7331081733560864043,elisejoshi,44
chilli.app,7330639430572854574,thegarbagequeen,333
chilli.app,7331878005112950049,christianvanizette,0
chilli.app,7373331956483853610,samdotdesign,92
chilli.app,7428538023991610656,mikaelaloach,16296
chilli.app,7380113453089869102,pop4climate,20
ausgeo,7359482399941610760,taylor_x_ocean,28541
ausgeo,7350742317709495585,ooceanglow,136606
ausgeo,7282205071239040258,robertirwin,43935
ausgeo,7259946397477211399,coralexpeditions,22
ausgeo,7357844291009383698,blueandgreen.club,12863
ausgeo,7274880798040329473,robertirwin,202683
ausgeo,7295686279885344007,terraaustralis_,34
ausgeo,7270111125759331616,ilgallinaio_special,27702
dolphin_project,7239404388568124714,carissaandclimate,32
dolphin_project,7103663988755598638,opsociety,561
dolphin_project,7151686998703557894,alexinwaterlust,0
dolphin_project,7394909879917448480,alexinwaterlust,3
dolphin_project,7128930547933449477,orca_advocate,12
dolphin_project,7162360189335719211,the.man.child,1049
dolphin_project,7231877601650904322,jaimenhudson,3
dolphin_project,7321047040727715105,orca_advocate,24
dolphin_project,7390515891814911264,alexinwaterlust,1
dolphin_project,7393052979781176619,carissaandclimate,295
dolphin_project,7128863915164830978,envoyfilm,4
dolphin_project,7215411120830483755,kitkatattack12,7378
dolphin_project,7262234347678321966,carissaandclimate,367
dolphin_project,7210533016941186346,opsociety,1
climateandtransit,7471018603803102510,picklesbaseball,515
climateandtransit,7473712479588207918,arguablysomaya,13069
climateandtransit,7470349527162146079,itsluke7,7291
climateandtransit,7470627624256130346,anonstartupfounder,3404
climateandtransit,7472887684097346862,anonstartupfounder,5443
climateandtransit,7471072701269036330,sickjim86,7
climateandtransit,7475429960413547822,yonderofrancho,5228
climateandtransit,7471288774379572523,pedestriandignity,11
climateandtransit,7474767927221357870,msnbc,66594
climateandtransit,7472828855368174878,newpopulist,3432
climateandtransit,7473349428208864555,meidastouch,118799
climateandtransit,7473996888316890390,burrito.revolt,32732
climateandtransit,7474069578625174814,ernest.baker,2758
climateandtransit,7471693955277655318,thotline_miami,249
climateandtransit,7471494501463280942,blingmoney.png,4802
climateandtransit,7471378557076376874,tcburkej,86227
climateandtransit,7471753169438182702,mountainmikayla,21864
climateandtransit,7472025619182718238,gr86.rc,340
climateandtransit,7475021666502987054,hnltransit,3
oxfamaustralia,7461864297845624071,jack_toohey,27
oxfamaustralia,7133396671257398529,caffenol,16
oxfamaustralia,7198133945160994054,oxfamireland,3
oxfamaustralia,7145719324576124162,rainbowhistoryclass,32
samforchange,7465128637075868935,princessenigma,124
samforchange,7462813301983038751,relauren,308
samforchange,7320058758825102635,alexjschulze,854
samforchange,7402189964571856134,_chemitei,10519
samforchange,7442680197079387424,t33n_angst_drag,4035
samforchange,7368408789327891730,banish.au,502
samforchange,7437040385714654482,countryroad,0
samforchange,7325477529827937568,sambentley,1901
samforchange,7467476308709149960,lea.simicx,462
samforchange,7468549432594664711,beansie_,0
samforchange,7466299469739347217,rubysloannn,703
samforchange,7435424939223649579,tuutifruti12344,5430
samforchange,7360609359207927041,tilly.gov.au,11
samforchange,7299496136056868129,justdiggit,3112
samforchange,7466588498057874695,maggie_zhou,46
samforchange,7360540680948567313,zaraduffy,2
samforchange,7410635633162505479,scienceanu,2
greenpeacenz,7346379671598157057,russel0668,0
greenpeacenz,7437005370784058632,whakaatamaori,2260486
greenpeacenz,7443218466196180232,nickofnz,8
greenpeacenz,7406389609321614623,liloceanpaige,18173
greenpeacenz,7409072909420973319,elliot.blyth,14
greenpeacenz,7257443373680692481,greenpeaceap,2
greenpeacenz,7301929536155962631,therealjuressa,0
greenpeacenz,7472168245605223688,nickofnz,0
greenpeacenz,7305210327782755602,quackpirihi2,24
greenpeacenz,7300720472226909458,therealjuressa,0
greenpeacenz,7393873842990615809,nickofnz,23
greenpeacenz,7438163643851656455,kokatee,171
greenpeacenz,7371269282656734465,naturenatenz,135
greenpeacenz,7277405847276342529,nickofnz,60
greenpeacenz,7251483206665506049,greenpeaceap,5
greenpeacenz,7313101860376743170,ss4cnz,0
greenpeacenz,7286271304565607681,nickofnz,2
greenpeacenz,7434728356253338898,rianatengahue,22542
greenpeacenz,7395317235054546184,heemi.scott,6
greenpeacenz,7302840809995455751,therealjuressa,0
andrew_the_arborist,7351873304308829482,kylascan,255
andrew_the_arborist,7365504692266339626,sylvan_moss,20247
andrew_the_arborist,7459793222928239903,how.flowers.work,25
andrew_the_arborist,7334858839654681899,brinker_billy,21228
andrew_the_arborist,7332559857679158570,pedestriandignity,54
andrew_the_arborist,7425784512124079402,savetheredwoods,17
andrew_the_arborist,7327016180135365919,birdsonglandscapes,11
andrew_the_arborist,7353068263808519466,homegrownnationalpark,7
andrew_the_arborist,7386774655698210090,thegarbagequeen,94
andrew_the_arborist,7389022264483679530,janieleigh11,12533
andrew_the_arborist,7449163058989042986,baylifebrokerage,7723
andrew_the_arborist,7426397839367982367,encurtis,3
andrew_the_arborist,7363213954077838624,_sethhughes,1137
andrew_the_arborist,7331084828558806302,birdsonglandscapes,314
andrew_the_arborist,7330703471894777134,kansas_hikes,2677
andrew_the_arborist,7459487634738498847,earthcharterindiana,566
andrew_the_arborist,7438727471215742239,phsgardening,3
andrew_the_arborist,7405319030078278943,lillybyrd27,222
andrew_the_arborist,7330006745055595818,homegrown_handgathered,480
thephoenixconservancy,7370712088768990506,mewysocks,25
thephoenixconservancy,7382046636073127198,mewysocks,42
thephoenixconservancy,7171480981566721326,natureexperienced,4
thephoenixconservancy,7292683161421614378,world.spice,3
thephoenixconservancy,7248277981943254318,world.spice,6
thephoenixconservancy,7385693287421660462,mewysocks,15
insureourfuture,7397103718031772971,pop4climate,326
insureourfuture,7408772230869617966,queerbrownvegan,14
insureourfuture,7385548895306255659,roishettasibleyozane,9
insureourfuture,7387134173326118186,pop4climate,44
insureourfuture,7368434684457536801,coalactionuk,1
insureourfuture,7369183351451798816,coalactionuk,1
insureourfuture,7358267230355819818,rainforestactionnetwork,0
insureourfuture,7429380595710446881,xrebellionuk,7
insureourfuture,7379621357971262766,stopmoneypipe,17
insureourfuture,7408939008220351790,queerbrownvegan,7
insureourfuture,7369372838991580459,thatonedamnginger,5708
insureourfuture,7384464769568378158,pop4climate,23
insureourfuture,7341991313807592711,earthlyeducation3000,2
insureourfuture,7408807575774432554,queerbrownvegan,5
insureourfuture,7354382163824971040,eko.movement,3
insureourfuture,7389710637913443626,pop4climate,54
insureourfuture,7473193050534120726,boycottbloodyinsurance,2
insureourfuture,7384884890916883754,climatedefendersaction,42
insureourfuture,7357015403442228513,coalactionuk,1
onegreenthing,7449138878180658478,heatherwhiteofficial,7
onegreenthing,7449871942888197418,youthvgov,9
onegreenthing,7451037574866570542,heatherwhiteofficial,3
onegreenthing,7451085065586609454,heatherwhiteofficial,2
onegreenthing,7452394236961459499,heatherwhiteofficial,2
onegreenthing,7452131699900632363,fallontonight,95211
onegreenthing,7447713217532448042,heatherwhiteofficial,1
onegreenthing,7450857770846309675,heatherwhiteofficial,2
onegreenthing,7454631028141968686,heatherwhiteofficial,2
onegreenthing,7449590810452135214,heatherwhiteofficial,2
onegreenthing,7448836546087865646,heatherwhiteofficial,2
onegreenthing,7452217496175725870,heatherwhiteofficial,2
onegreenthing,7451770379837820206,heatherwhiteofficial,3
onegreenthing,7448868368720858411,heatherwhiteofficial,2
onegreenthing,7451355474030611758,heatherwhiteofficial,1
onegreenthing,7260614118913264942,relauren,970
onegreenthing,7451440310531460398,heatherwhiteofficial,2
onegreenthing,7448507377218800928,kiarasustainableliving,2
dw_planeta,7239240749399674118,dripbydripngo,3
dw_planeta,7202275231577296133,seashepherdglobal,11
dw_planeta,7416011872501075233,dwnews,3558
padi,7203305096866729217,scubalachlan,4
padi,7299281503966481666,klooktravel,3
padi,7202323109385391406,deepblueecotours,82
makepolluterspay,7460103018059468064,fossilfreelondon,0
makepolluterspay,7463561219253767457,zerohour_uk,15
makepolluterspay,7429655129390910725,oxfam,1
makepolluterspay,7402795905482624274,greenpeace_international,22
makepolluterspay,7402989054544973088,fossilfreelondon,7
makepolluterspay,7330636301378604290,greenpeace_international,8
makepolluterspay,7409006964212239662,tegareacts,10
makepolluterspay,7457525839744257313,fossilfreelondon,2
makepolluterspay,7400860041026276641,younity_uk,4
makepolluterspay,7428987617049398561,fossilfreelondon,3
makepolluterspay,7459447266869284139,climatedefendersaction,8
makepolluterspay,7458782158803438878,relauren,58265
makepolluterspay,7403086695677054241,younity_uk,4
makepolluterspay,7457624087444180270,climatedefiance,13
makepolluterspay,7403162915320155410,greenpeace_international,10
makepolluterspay,7471652701894479137,greenpeaceuk,14
makepolluterspay,7458620180751469857,greenpeaceuk,11
makepolluterspay,7462733969138699528,greenpeace_international,13
makepolluterspay,7455334093170019617,stopcambo,2
bodhi_patil,7282907648129928494,lucamartinez.fl,1446544
bodhi_patil,7210302713714773294,carissaandclimate,234
bodhi_patil,7207670423323036971,carissaandclimate,14
bodhi_patil,7195609920765496581,lizlivingblue,21
bodhi_patil,7232027750729518379,_thewcs,2
bodhi_patil,7209055823551581486,carissaandclimate,1
bodhi_patil,7431299010113146142,oceanicglobal,0
bodhi_patil,7208471066245877038,carissaandclimate,10
bodhi_patil,7197948514750696750,soalliance,7
bodhi_patil,7198300009715076395,browngirlgreen,161
bodhi_patil,7188262130683071786,soalliance,46
bodhi_patil,7223507559729188139,browngirlgreen,4
bodhi_patil,7178917932469128491,soalliance,4
bodhi_patil,7266958137649827114,carissaandclimate,31
bodhi_patil,7262756191518870830,carissaandclimate,20
bodhi_patil,7369229528780213550,oceanicglobal,2
bodhi_patil,7213853822211394859,carissaandclimate,32
dougmcneall,7472790153757527328,forkranger,28
dougmcneall,7346587486065282336,all_about_climate,241
dougmcneall,7475810728537083158,climate.charlie,9
dougmcneall,7464747079173213448,theclimatecouncil,629
dougmcneall,7463827933535210784,gorillaofdestiny,40609
dougmcneall,7346621671991774496,simonoxfphys,14
dougmcneall,7459448499558731054,nytimes,108991
dougmcneall,7437983495625919790,molesrcool,12827
dougmcneall,7388956517795515656,sarahoftheantarctic,43063
dougmcneall,7420546660922576170,bloombergopinion,2145
dougmcneall,7395540608581913889,metofficeclimate,2
dougmcneall,7332064208823012641,simonoxfphys,7
dougmcneall,7468744299539156256,climate.charlie,3
dougmcneall,7439488566670920991,alex_falcone,6069
dougmcneall,7348812503868017952,metoffice,16
dougmcneall,7458304879216430369,metofficeclimate,79
dougmcneall,7442681244699200800,madmasters,89
dougmcneall,7390431138377927968,metoffice,29
dougmcneall,7453520442637192481,dr_gilbz,1
dougmcneall,7470624838508498218,bigthink,25
livekindly,7438025051892469024,adorelymagda,131127
livekindly,7437588117093223710,lexxhidalgo,2234
livekindly,7428191544663936286,ms.julia.a,199
livekindly,7427279320546168107,kat29191,12012
livekindly,7431436425435893038,samsworlddd,14005
livekindly,7425070952792214826,silver_streets,168102
livekindly,7464655909650763051,wilawilaxo,1004
livekindly,7432509146672401695,peanut_the_squirrel12,48761
livekindly,7428721706904128799,elliewfrazier,2690
livekindly,7466952992613322015,princessmiacore,10547
livekindly,7429270088798211344,edgarsmission,24466
livekindly,7441684510137240863,relauren,306
livekindly,7423392170490596639,yoitsbigal,16138
livekindly,7423262226968022303,chihuahua.hate.account,9230
livekindly,7466588498057874695,maggie_zhou,46
livekindly,7463350558691265822,lil.caffeine.addict,53320
livekindly,7444623963927498016,puresport,25852
sunrisemvmt,7419907753713388842,laci.hentschel,15817
sunrisemvmt,7417941219784920350,coppercourier,1245
sunrisemvmt,7365629260800871722,shutdownline5,2791
sunrisemvmt,7390104776316357919,victoriahammett,94
sunrisemvmt,7385698946016054574,pop4climate,1136
sunrisemvmt,7389783519913970987,0liviajulianna,8522
sunrisemvmt,7382691625509768494,jamaalbowmanny,92
sunrisemvmt,7428310059681107242,showme_yourmask,245
sunrisemvmt,7395354197656472862,sunrisemvmtkc,5
sunrisemvmt,7463151436885413162,aoc,8657
sunrisemvmt,7460265846464630058,nbcnews,6575
sunrisemvmt,7393140022662204702,protectourpower,4
sunrisemvmt,7382595900994096427,evergreen_action,8
sunrisemvmt,7466148894095740203,bernie,353570
sunrisemvmt,7419931283830099232,skynoer,5555
sunrisemvmt,7423290859753458987,allie_202_,7449
sunrisemvmt,7419782158048431402,thegarbagequeen,1573
sunrisemvmt,7384174943052877098,pop4climate,246
sunrisemvmt,7408316382338616618,hannah.is.over.this,337
movebeyondcoal,7431022262460992776,youth4climatejustice,3
movebeyondcoal,7366519834160401671,pedestriantv,2
movebeyondcoal,7418472545088818439,theclimatecouncil,6
movebeyondcoal,7348990600441564424,projectplanetaus,13
movebeyondcoal,7365341198812269830,thejuicemedia,860
movebeyondcoal,7423199500287724820,youth4climatejustice,3
movebeyondcoal,7423174190313852177,youth4climatejustice,0
movebeyondcoal,7365768648637598977,ausconservation,4
movebeyondcoal,7350265243748011296,xrlondon,4
movebeyondcoal,7349003333610376466,projectplanetaus,3
movebeyondcoal,7431393402844925191,youth4climatejustice,2
movebeyondcoal,7418483921186344193,bushfiresurvivors,0
movebeyondcoal,7414004167062064392,ausconservation,0
movebeyondcoal,7421410419689950482,projectplanetaus,3
movebeyondcoal,7402555938726628615,greenpeaceap,4
movebeyondcoal,7423173856908561681,youth4climatejustice,0
movebeyondcoal,7397315097292459282,ausconservation,3
movebeyondcoal,7345690901848575240,theclimatecouncil,1
movebeyondcoal,7371950589816605953,joshcakemusic,8839
movebeyondcoal,7418461325434637575,ausconservation,1
greenpeaceuk,7386947637347388688,greenpeace_international,263
greenpeaceuk,7420782080809897248,hearmeoutnews,113
greenpeaceuk,7437071507982978336,needtoknowpolitics,92
greenpeaceuk,7432341897034665259,thegarbagequeen,3758
greenpeaceuk,7458014115437595950,imcodyjacob,60299
greenpeaceuk,7472577082451692843,maddy.johnson_,18957
greenpeaceuk,7433768421474438406,greenpeaceafrica,11
greenpeaceuk,7391943719278234912,chrisgpackham,141
greenpeaceuk,7416075573807582470,greenpeaceafrica,5311
greenpeaceuk,7411529299544558881,venetialamanna,3350
greenpeaceuk,7428167510949661995,vice,49550
greenpeaceuk,7439067509094911262,nytopinion,48928
greenpeaceuk,7420751834568035617,curiouslymedia,6
greenpeaceuk,7467644638569024801,mrsreandpsheteacher,34
greenpeaceuk,7416354037815086369,itvnews,4582
greenpeaceuk,7420117591982755105,jacobcollier,28805
greenpeaceuk,7449696811016654113,stopcambo,2
greenpeaceuk,7393027195976813857,juststopoil,24
greenpeaceuk,7395764046194314501,karishmaclimategirl,14833
greenpeaceuk,7433709402701466885,greenpeaceafrica,795
scotpilie_wx,7399059270634900766,lgbtqhighlights,10408
scotpilie_wx,7210100759424273710,benhaaamin,6
scotpilie_wx,7210834474290957611,benhaaamin,6
scotpilie_wx,7469072827338181934,noladotcom,46
scotpilie_wx,7471742661943201070,noladotcom,480
scotpilie_wx,7263836650759802155,benhaaamin,251
scotpilie_wx,7254698672930213163,benhaaamin,11
scotpilie_wx,7251927302840306987,benhaaamin,14
scotpilie_wx,7436460122789956906,aubreyavocado,792
scotpilie_wx,7469396993815694635,benhaaamin,831
scotpilie_wx,7475462725028662571,noladotcom,83
scotpilie_wx,7460915396145712427,benhaaamin,20
scotpilie_wx,7330434250837216555,benhaaamin,812
scotpilie_wx,7473560714209185067,noladotcom,7
scotpilie_wx,7346736099756084523,benhaaamin,9
scotpilie_wx,7200012285631270186,benhaaamin,11
scotpilie_wx,7223133653398719787,weather,2
scotpilie_wx,7269854567763021102,scotpilie_weather,11
scotpilie_wx,7267687155919523115,benhaaamin,316
abcnewsaus,7231338339654274312,abc,29
abcnewsaus,7179360314356452610,abc,9
all_about_climate,7420449054720658720,simonoxfphys,1256
all_about_climate,7394098642891722017,dougmcneall,6
all_about_climate,7356492322915372295,drjessallen,6
all_about_climate,7460204359075482912,plantbasednews,479
all_about_climate,7362221823691394337,greenpeaceuk,103
all_about_climate,7354581733888642311,earthlyeducation3000,2
all_about_climate,7306210664727596321,simonoxfphys,43
all_about_climate,7250391185846537498,bbcnews,13
all_about_climate,7386611319530736929,mp.watch,354
all_about_climate,7363689982277586209,climateresistance,60237
lifebeforeplastic,7369538033420487968,waterwiseuk,2
lifebeforeplastic,7376833582188334352,greenpeace_international,9
yardfarmer.co,7283913298918034731,yardfarmerkyra,11
yardfarmer.co,7286235625483668778,redwoodsrising,9647
yardfarmer.co,7226156372415794478,its_sedimentary,159
yardfarmer.co,7285475031784754474,yardfarmerkyra,50
yardfarmer.co,7220929666108935450,retr0cine,51476
yardfarmer.co,7177494340413967658,superzeronow,773
yardfarmer.co,7389417996487249185,chanwills0,20716
yardfarmer.co,7181188050788338990,from_the_garden2.0,12
yardfarmer.co,7346250684213234987,mojojojokes,396
yardfarmer.co,7364479352915971360,verdeflowerco,13
yardfarmer.co,7225726002033446186,sunyesf,1739
yardfarmer.co,7288369298580557089,samira_abdalrhm,136513
yardfarmer.co,7290233254949588270,jamesissmiling,37201
yardfarmer.co,7226567169104956715,karma_has_arrived,11382
yardfarmer.co,7224983497021197610,kensandersrarebooks,122
yardfarmer.co,7363460981881638186,oceanpleasant,22713
yardfarmer.co,7227274807627238699,laulimahawaii,392
nudibranch_nerd,7203190671765818666,12tides,58
nudibranch_nerd,7409892693226163487,emahoskins,212
nudibranch_nerd,7280957625334861099,scripps_oceanography,13
nudibranch_nerd,7307674815601659178,heycalacademy,30
briannemwest,7461959025802906887,jordan_rivers.nz,79
briannemwest,7467848969243102472,incrediballsdrinks,1
briannemwest,7467903307932110123,brutamerica,28816
briannemwest,7476008197812210951,incrediballsdrinks,1
